Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor
º C,W/g,º C,W/g,º C,W/g,º C,W/g
20 ºC/min,20 ºC/min,15 ºC/min,15 ºC/min,10 ºC/min,10 ºC/min,5 ºC/min,5 ºC/min
,,,,"125,0765","-0,5245774","106,2238","-0,1780848"
,,,,"125,1096","-0,5245798","106,2408","-0,1783334"
,,,,"125,1433","-0,5245834","106,2575","-0,1785832"
,,,,"125,1764","-0,5245879","106,2736","-0,1788388"
,,,,"125,2097","-0,5245928","106,2983","-0,1792"
,,,,"125,2434","-0,5245981","106,3239","-0,1795442"
,,,,"125,2764","-0,5246045","106,3407","-0,179787"
,,,,"125,31","-0,5246115","106,3577","-0,1800319"
,,,,"125,343","-0,5246192","106,3736","-0,1802741"
,,,,"125,3766","-0,5246278","106,3908","-0,1804995"
,,,,"125,4099","-0,524637","106,408","-0,1807083"
,,,,"125,4436","-0,5246474","106,4315","-0,1810146"
,,,,"125,4767","-0,5246593","106,4562","-0,1813332"
,,,,"125,5095","-0,5246723","106,4734","-0,1815534"
,,,,"125,5436","-0,5246861","106,489","-0,1817526"
,,,,"125,5764","-0,5247004","106,5069","-0,1819401"
,,,,"125,6102","-0,5247152","106,5231","-0,1821213"
,,,,"125,6424","-0,5247309","106,5479","-0,1823848"
,,,,"125,676","-0,5247469","106,5725","-0,1826377"
,,,,"125,71","-0,5247631","106,5896","-0,1828093"
,,,,"125,7438","-0,5247802","106,606","-0,1830096"
,,,,"125,7757","-0,5248008","106,6233","-0,1831914"
,,,,"125,8083","-0,5248412","106,6395","-0,1833615"
,,,,"125,842","-0,5250212","106,6645","-0,1836191"
,,,,"125,8752","-0,5253851","106,6885","-0,1839306"
,,,,"125,9078","-0,5258542","106,7059","-0,1841646"
,,,,"125,9417","-0,5263243","106,7226","-0,1844074"
,,,,"125,9748","-0,5267064","106,7393","-0,1846596"
,,,,"126,0088","-0,5270219","106,7555","-0,1849196"
,,,,"126,0418","-0,5272784","106,7805","-0,1853415"
,,,,"126,0758","-0,527483","106,8051","-0,185773"
,,,,"126,1086","-0,527647","106,8213","-0,1860414"
,,,,"126,1417","-0,5277789","106,839","-0,18632"
,,,,"126,175","-0,5278864","106,8549","-0,186589"
,,,,"126,209","-0,5279776","106,8717","-0,1868618"
,,,,"126,2421","-0,5280562","106,8964","-0,1872128"
,,,,"126,2753","-0,5281223","106,9213","-0,1875347"
,,,,"126,3085","-0,5281812","106,9372","-0,1877699"
,,,,"126,3425","-0,5282379","106,9544","-0,1880223"
,,,,"126,3754","-0,5282934","106,9715","-0,1882437"
,,,,"126,4091","-0,528348","106,9874","-0,1884573"
,,,,"126,442","-0,528403","107,0125","-0,1887922"
,,,,"126,4757","-0,5284531","107,0384","-0,189147"
,,,,"126,5091","-0,5284991","107,0547","-0,1893774"
,,,,"126,542","-0,5285451","107,071","-0,1895895"
,,,,"126,5752","-0,5285914","107,0872","-0,1897989"
,,,,"126,608","-0,5286376","107,1037","-0,1899986"
,,,,"126,6421","-0,5286835","107,1206","-0,1902014"
,,,,"126,6748","-0,528729","107,1456","-0,1905216"
,,,,"126,7088","-0,5287744","107,1703","-0,1908212"
,,,,"126,7426","-0,5288193","107,1871","-0,1910216"
,,,,"126,7747","-0,5288644","107,2047","-0,1912241"
,,,,"126,8085","-0,5289094","107,2205","-0,1914156"
,,,,"126,8418","-0,5289541","107,237","-0,1915959"
,,,,"126,8757","-0,5289985","107,261","-0,1918788"
,,,,"126,9088","-0,5290426","107,2867","-0,1921823"
,,,,"126,9421","-0,5290867","107,3024","-0,1923806"
,,,,"126,9749","-0,5291308","107,3201","-0,19257"
,,,,"127,0088","-0,5291749","107,3359","-0,1927701"
,,,,"127,0424","-0,5292187","107,3528","-0,1929746"
,,,,"127,0756","-0,5292621","107,3778","-0,1932571"
,,,,"127,109","-0,5293054","107,4031","-0,1935062"
,,,,"127,142","-0,5293482","107,4195","-0,1936646"
,,,,"127,1751","-0,5293911","107,4353","-0,1938572"
,,,,"127,2084","-0,5294337","107,4526","-0,1940665"
,,,,"127,2416","-0,5294762","107,4693","-0,194253"
,,,,"127,2751","-0,5295184","107,4941","-0,1945101"
,,,,"127,3085","-0,5295606","107,5185","-0,1947796"
,,,,"127,3414","-0,5296028","107,5356","-0,1949596"
,,,,"127,3761","-0,5296454","107,5516","-0,1951526"
,,,,"127,4083","-0,529688","107,568","-0,1953827"
,,,,"127,4421","-0,5297306","107,5847","-0,1956252"
,,,,"127,4759","-0,5297734","107,6099","-0,1959841"
,,,,"127,5084","-0,5298157","107,6341","-0,1963402"
,,,,"127,5422","-0,5298582","107,6515","-0,1965938"
,,,,"127,5752","-0,5299004","107,6684","-0,1968504"
,,,,"127,6087","-0,5299424","107,6847","-0,1971376"
,,,,"127,6423","-0,529984","107,7013","-0,1974676"
,,,,"127,6744","-0,5300255","107,7262","-0,197931"
,,,,"127,7084","-0,5300666","107,7511","-0,1983334"
,,,,"127,7421","-0,5301075","107,7671","-0,1985924"
,,,,"127,7756","-0,5301481","107,7846","-0,1988522"
,,,,"127,8083","-0,5301885","107,8012","-0,1991022"
,,,,"127,8414","-0,5302286","107,8178","-0,1993425"
,,,,"127,8755","-0,5302682","107,8343","-0,1995684"
,,,,"127,9091","-0,5303078","107,8592","-0,1998956"
,,,,"127,942","-0,530347","107,8842","-0,2002134"
,,,,"127,9759","-0,5303862","107,9008","-0,2004216"
,,,,"128,0089","-0,530425","107,9172","-0,2006249"
,,,,"128,0416","-0,5304638","107,9343","-0,2008315"
,,,,"128,0752","-0,5305024","107,9504","-0,201063"
,,,,"128,1093","-0,5305412","107,9754","-0,2013953"
,,,,"128,1415","-0,5305805","108,0002","-0,2017336"
,,,,"128,1753","-0,530621","108,0162","-0,2019533"
,,,,"128,2084","-0,5306629","108,0339","-0,2021667"
,,,,"128,2421","-0,5307064","108,0502","-0,2023541"
,,,,"128,2755","-0,5307522","108,0672","-0,2025186"
,,,,"128,3096","-0,5308002","108,0913","-0,2027569"
,,,,"128,3421","-0,5308499","108,1168","-0,202997"
,,,,"128,3762","-0,5309005","108,1333","-0,2031678"
,,,,"128,409","-0,5309522","108,1495","-0,2033409"
,,,,"128,4428","-0,5310056","108,1662","-0,2035152"
,,,,"128,4748","-0,5310608","108,1828","-0,2036862"
,,,,"128,5087","-0,5311172","108,2079","-0,2039402"
,,,,"128,5425","-0,5311747","108,2322","-0,2041768"
,,,,"128,5757","-0,5312326","108,2488","-0,2043285"
,,,,"128,608","-0,5312916","108,2658","-0,2044703"
,,,,"128,6424","-0,531352","108,283","-0,2046158"
,,,,"128,6754","-0,5314136","108,2987","-0,2047601"
,,,,"128,7084","-0,5314754","108,3237","-0,2049959"
,,,,"128,7418","-0,5315368","108,3494","-0,2052977"
,,,,"128,7754","-0,5315981","108,3652","-0,205526"
,,,,"128,8086","-0,5316601","108,3813","-0,2057543"
,,,,"128,8418","-0,5317224","108,3976","-0,2059841"
,,,,"128,8756","-0,531785","108,4158","-0,2062186"
,,,,"128,909","-0,5318472","108,4395","-0,2065689"
,,,,"128,9424","-0,5319096","108,4646","-0,2069111"
,,,,"128,9751","-0,531972","108,4808","-0,2071408"
,,,,"129,009","-0,5320344","108,4981","-0,2073619"
,,,,"129,0423","-0,5320972","108,5151","-0,2076003"
,,,,"129,0757","-0,5321601","108,5312","-0,2078457"
,,,,"129,1086","-0,5322227","108,548","-0,2080874"
,,,,"129,1423","-0,5322856","108,5726","-0,208411"
,,,,"129,1756","-0,5323484","108,5981","-0,2087496"
,,,,"129,2091","-0,5324115","108,6154","-0,2089991"
,,,,"129,2425","-0,5324746","108,6306","-0,2092439"
,,,,"129,2757","-0,5325379","108,6471","-0,2094623"
,,,,"129,3084","-0,5326019","108,6644","-0,2096699"
,,,,"129,3431","-0,5326664","108,6886","-0,2100075"
,,,,"129,3752","-0,5327305","108,7138","-0,2103506"
,,,,"129,4082","-0,5327942","108,73","-0,210576"
,,,,"129,4422","-0,5328575","108,7462","-0,2107884"
,,,,"129,4755","-0,5329203","108,764","-0,2110078"
,,,,"129,5084","-0,5329828","108,7805","-0,2112162"
,,,,"129,5425","-0,5330444","108,805","-0,211476"
,,,,"129,5756","-0,5331055","108,83","-0,2117317"
,,,,"129,6084","-0,533166","108,8464","-0,2119058"
,,,,"129,642","-0,533226","108,8636","-0,2120727"
,,,,"129,6757","-0,5332851","108,8796","-0,2122444"
,,,,"129,7066","-0,5333438","108,8965","-0,2124284"
,,,,"129,7386","-0,533402","108,9216","-0,2127012"
,,,,"129,772","-0,53346","108,9466","-0,2129719"
,,,,"129,8053","-0,5335184","108,9631","-0,2131672"
,,,,"129,839","-0,5335774","108,9803","-0,2133729"
,,,,"129,8723","-0,5336372","108,9958","-0,2135713"
,,,,"129,9062","-0,5336982","109,013","-0,2137648"
,,,,"129,9392","-0,533761","109,0376","-0,2140273"
,,,,"129,9716","-0,5338261","109,0624","-0,2142772"
,,,,"130,0056","-0,5338941","109,0792","-0,2144488"
,,,,"130,039","-0,5339652","109,0955","-0,2146454"
,,,,"130,0725","-0,5340442","109,1121","-0,2148416"
,,,,"130,1059","-0,5341356","109,129","-0,2150203"
,,,,"130,1396","-0,5342474","109,1534","-0,2152758"
,,,,"130,173","-0,5343716","109,1784","-0,2155633"
,,,,"130,2076","-0,5344898","109,1945","-0,2157662"
,,,,"130,2405","-0,534608","109,2115","-0,2159746"
,,,,"130,274","-0,5347404","109,2294","-0,2161764"
,,,,"130,3076","-0,5348992","109,2443","-0,2163912"
,,,,"130,3411","-0,5350726","109,2613","-0,2166257"
,,,,"130,3739","-0,5352459","109,2873","-0,2169836"
,,,,"130,4083","-0,5354076","109,3116","-0,2173376"
,,,,"130,442","-0,5355659","109,3279","-0,2175879"
,,,,"130,4748","-0,5357291","109,3453","-0,2178543"
,,,,"130,5084","-0,5358885","109,3613","-0,2181332"
,,,,"130,5406","-0,5360326","109,3784","-0,2183839"
,,,,"130,5748","-0,53616","109,403","-0,2187554"
,,,,"130,6073","-0,5362708","109,4285","-0,2191551"
,,,,"130,6405","-0,5363678","109,4451","-0,219426"
,,,,"130,6745","-0,5364545","109,4608","-0,2196454"
,,,,"130,7081","-0,5365363","109,4779","-0,219829"
,,,,"130,7419","-0,5366178","109,4943","-0,2200142"
,,,,"130,7752","-0,5366985","109,5192","-0,220299"
,,,,"130,8075","-0,5367786","109,544","-0,2205656"
,,,,"130,8413","-0,536858","109,5604","-0,2207534"
,,,,"130,875","-0,5369366","109,577","-0,2209318"
,,,,"130,9084","-0,5370144","109,5938","-0,2211038"
,,,,"130,9414","-0,5370913","109,6113","-0,2212763"
,,,,"130,9752","-0,5371674","109,6351","-0,2215191"
,,,,"131,0081","-0,5372426","109,6603","-0,2217375"
,,,,"131,0414","-0,5373171","109,6772","-0,221883"
,,,,"131,0742","-0,5373907","109,693","-0,222026"
,,,,"131,1088","-0,5374637","109,7107","-0,2221676"
,,,,"131,1411","-0,5375359","109,7263","-0,2223156"
,,,,"131,1749","-0,5376076","109,7524","-0,2225394"
,,,,"131,2082","-0,5376788","109,777","-0,2227763"
,,,,"131,2416","-0,5377492","109,794","-0,2229363"
,,,,"131,2741","-0,5378189","109,8097","-0,223104"
,,,,"131,3077","-0,5378879","109,8264","-0,2232773"
,,,,"131,3411","-0,537956","109,8431","-0,223456"
,,,,"131,3747","-0,5380234","109,8684","-0,2237256"
,,,,"131,4084","-0,5380898","109,8926","-0,2240301"
,,,,"131,4413","-0,5381555","109,9096","-0,2242576"
,,,,"131,475","-0,5382203","109,926","-0,224484"
,,,,"131,5091","-0,5382844","109,9433","-0,2247027"
,,,,"131,5419","-0,5383479","109,96","-0,2249106"
,,,,"131,5746","-0,5384106","109,9768","-0,2251329"
,,,,"131,6083","-0,5384726","110,0009","-0,22549"
,,,,"131,6413","-0,538534","110,0268","-0,225833"
,,,,"131,6752","-0,5385947","110,0425","-0,2260553"
,,,,"131,709","-0,5386549","110,0593","-0,2262962"
,,,,"131,7414","-0,5387145","110,0762","-0,2265289"
,,,,"131,7751","-0,5387735","110,0931","-0,2267634"
,,,,"131,8084","-0,5388328","110,1176","-0,227091"
,,,,"131,8422","-0,5388925","110,1436","-0,2274071"
,,,,"131,8755","-0,5389532","110,1593","-0,2276253"
,,,,"131,9086","-0,5390149","110,1761","-0,2278446"
,,,,"131,9417","-0,539078","110,1928","-0,228055"
,,,,"131,9753","-0,5391431","110,2095","-0,2282588"
,,,,"132,0085","-0,5392095","110,234","-0,2285726"
,,,,"132,0412","-0,5392768","110,259","-0,228882"
,,,,"132,0759","-0,5393451","110,2754","-0,2290596"
,,,,"132,1086","-0,539414","110,2915","-0,2292162"
,,,,"132,1417","-0,5394831","110,3082","-0,2293582"
,,,,"132,1748","-0,5395528","110,3254","-0,2295017"
,,,,"132,2082","-0,5396226","110,3498","-0,2297386"
,,,,"132,242","-0,5396919","110,3752","-0,2299782"
,,,,"132,2755","-0,5397608","110,3912","-0,2301274"
,,,,"132,3087","-0,53983","110,4081","-0,2302805"
,,,,"132,341","-0,5398991","110,4246","-0,2304302"
,,,,"132,3763","-0,5399684","110,4409","-0,2305658"
,,,,"132,4091","-0,5400376","110,466","-0,2307704"
,,,,"132,4416","-0,5401067","110,4916","-0,2309714"
,,,,"132,4752","-0,5401758","110,5079","-0,2310985"
,,,,"132,5085","-0,5402448","110,5252","-0,231216"
,,,,"132,5421","-0,540313","110,5407","-0,2313335"
,,,,"132,5754","-0,5403809","110,5579","-0,2314615"
,,,,"132,6081","-0,5404487","110,5824","-0,2316862"
,,,,"132,6414","-0,5405163","110,6077","-0,2319137"
,,,,"132,675","-0,5405836","110,6239","-0,2320534"
,,,,"132,7087","-0,5406506","110,6408","-0,2322056"
,,,,"132,7421","-0,540717","110,6574","-0,2323806"
,,,,"132,7749","-0,540783","110,6735","-0,2325729"
,,,,"132,8086","-0,5408485","110,6912","-0,2327602"
,,,,"132,8422","-0,540914","110,7154","-0,233052"
,,,,"132,8753","-0,540979","110,7406","-0,2333775"
,,,,"132,9095","-0,5410434","110,7574","-0,2335901"
,,,,"132,9423","-0,5411074","110,7738","-0,2338089"
,,,,"132,9758","-0,5411712","110,7906","-0,234047"
,,,,"133,0094","-0,5412348","110,8059","-0,2342987"
,,,,"133,0421","-0,5412978","110,8316","-0,2346687"
,,,,"133,0751","-0,5413601","110,8559","-0,23499"
,,,,"133,109","-0,5414222","110,8738","-0,2351805"
,,,,"133,1425","-0,5414837","110,8899","-0,2353793"
,,,,"133,1755","-0,5415447","110,9071","-0,2356218"
,,,,"133,2093","-0,541605","110,9228","-0,2358485"
,,,,"133,242","-0,541665","110,9483","-0,2361555"
,,,,"133,2757","-0,5417242","110,9728","-0,2364484"
,,,,"133,3092","-0,5417829","110,9898","-0,2366608"
,,,,"133,3425","-0,541841","111,0064","-0,2368809"
,,,,"133,3758","-0,5418988","111,0226","-0,2370954"
,,,,"133,4084","-0,5419559","111,0389","-0,2373178"
,,,,"133,4417","-0,5420124","111,0644","-0,2376348"
,,,,"133,4758","-0,5420686","111,0894","-0,2379384"
,,,,"133,5088","-0,5421242","111,106","-0,2381306"
,,,,"133,5418","-0,5421794","111,1226","-0,2383142"
,,,,"133,5754","-0,5422341","111,1392","-0,2384824"
,,,,"133,6082","-0,5422883","111,1565","-0,238637"
,,,,"133,6419","-0,5423422","111,1808","-0,2388635"
,,,,"133,6749","-0,5423964","111,2057","-0,239096"
,,,,"133,7079","-0,542451","111,222","-0,2392448"
,,,,"133,7424","-0,5425068","111,2388","-0,2393893"
,,,,"133,775","-0,542564","111,2556","-0,2395408"
,,,,"133,8082","-0,5426222","111,2726","-0,239688"
,,,,"133,8421","-0,5426818","111,2973","-0,2398978"
,,,,"133,8757","-0,5427421","111,3218","-0,2400973"
,,,,"133,9088","-0,5428036","111,3392","-0,2402108"
,,,,"133,9422","-0,5428668","111,3558","-0,2403167"
,,,,"133,9755","-0,5429304","111,3716","-0,2404143"
,,,,"134,0088","-0,5429945","111,389","-0,2405059"
,,,,"134,0425","-0,5430593","111,4054","-0,240599"
,,,,"134,0755","-0,5431243","111,4304","-0,2407378"
,,,,"134,1085","-0,54319","111,455","-0,2408776"
,,,,"134,142","-0,5432566","111,472","-0,2409848"
,,,,"134,1763","-0,5433238","111,4885","-0,2411065"
,,,,"134,2091","-0,5433914","111,5051","-0,2412312"
,,,,"134,2422","-0,543459","111,521","-0,2413566"
,,,,"134,2753","-0,5435265","111,5464","-0,2415346"
,,,,"134,3101","-0,5435943","111,5717","-0,2417158"
,,,,"134,3424","-0,5436628","111,5874","-0,2418377"
,,,,"134,3762","-0,5437312","111,6045","-0,2419631"
,,,,"134,4092","-0,5437998","111,6205","-0,2420885"
,,,,"134,4432","-0,5438682","111,6373","-0,242236"
,,,,"134,4765","-0,5439368","111,6624","-0,2424852"
,,,,"134,5092","-0,5440049","111,6874","-0,2427278"
,,,,"134,5435","-0,5440732","111,7045","-0,242892"
,,,,"134,5758","-0,544141","111,7209","-0,2430672"
,,,,"134,6094","-0,5442085","111,7369","-0,2432556"
,,,,"134,6423","-0,5442754","111,7537","-0,2434484"
,,,,"134,6752","-0,5443421","111,7792","-0,2437279"
,,,,"134,7091","-0,5444085","111,8035","-0,2440252"
,,,,"134,7433","-0,5444744","111,8204","-0,2442408"
,,,,"134,7763","-0,5445394","111,8379","-0,2444806"
,,,,"134,8098","-0,5446042","111,8544","-0,2447265"
,,,,"134,8428","-0,5446687","111,8707","-0,2449547"
,,,,"134,8765","-0,5447326","111,8955","-0,245255"
,,,,"134,9091","-0,5447962","111,9208","-0,2455162"
,,,,"134,9428","-0,5448591","111,9378","-0,2456683"
,,,,"134,977","-0,5449215","111,9547","-0,2458158"
,,,,"135,0097","-0,5449836","111,9701","-0,2459694"
,,,,"135,0428","-0,5450453","111,9867","-0,2461293"
,,,,"135,0766","-0,5451064","112,0119","-0,2463756"
,,,,"135,1095","-0,5451671","112,0362","-0,246613"
,,,,"135,1426","-0,5452271","112,0529","-0,2467686"
,,,,"135,1762","-0,5452868","112,0695","-0,2469216"
,,,,"135,2096","-0,5453457","112,0868","-0,2470664"
,,,,"135,2427","-0,545404","112,1026","-0,2471941"
,,,,"135,2757","-0,545462","112,1197","-0,2473174"
,,,,"135,3096","-0,5455191","112,1442","-0,2475088"
,,,,"135,3428","-0,5455761","112,1687","-0,2476889"
,,,,"135,3758","-0,5456322","112,1867","-0,247793"
,,,,"135,4096","-0,545688","112,2032","-0,2478928"
,,,,"135,4425","-0,5457432","112,2203","-0,2479924"
,,,,"135,4758","-0,5457979","112,236","-0,2480923"
,,,,"135,5088","-0,5458523","112,2615","-0,248242"
,,,,"135,5423","-0,5459063","112,286","-0,2483926"
,,,,"135,5756","-0,5459602","112,3028","-0,2484953"
,,,,"135,609","-0,546014","112,3195","-0,2486077"
,,,,"135,6421","-0,5460682","112,3361","-0,2487278"
,,,,"135,6766","-0,5461232","112,3522","-0,2488587"
,,,,"135,7091","-0,5461791","112,3769","-0,2490807"
,,,,"135,7424","-0,5462356","112,4024","-0,2493222"
,,,,"135,7758","-0,5462929","112,4195","-0,2494998"
,,,,"135,8088","-0,5463512","112,4359","-0,2496907"
,,,,"135,8421","-0,5464108","112,4514","-0,2499018"
,,,,"135,8765","-0,5464702","112,4689","-0,2501054"
,,,,"135,9096","-0,5465302","112,4942","-0,2504021"
,,,,"135,9432","-0,5465916","112,5187","-0,2506799"
,,,,"135,976","-0,5466538","112,535","-0,2508458"
,,,,"136,0093","-0,546717","112,552","-0,2510112"
,,,,"136,0434","-0,5467805","112,5675","-0,2511808"
,,,,"136,0754","-0,546844","112,5847","-0,2513454"
,,,,"136,1086","-0,5469078","112,61","-0,2515783"
,,,,"136,1431","-0,546972","112,6346","-0,2518245"
,,,,"136,1757","-0,547037","112,6516","-0,251982"
,,,,"136,2088","-0,5471024","112,6683","-0,2521289"
,,,,"136,2425","-0,547168","112,6852","-0,2522669"
,,,,"136,2754","-0,5472335","112,7013","-0,2524033"
,,,,"136,3087","-0,5472989","112,7268","-0,2526182"
,,,,"136,3421","-0,547364","112,7514","-0,2528432"
,,,,"136,3756","-0,5474291","112,7682","-0,2529929"
,,,,"136,4096","-0,5474937","112,7854","-0,2531438"
,,,,"136,4424","-0,5475576","112,8017","-0,2532921"
,,,,"136,4756","-0,5476212","112,8184","-0,2534472"
,,,,"136,5097","-0,5476842","112,8346","-0,2536039"
,,,,"136,5428","-0,5477467","112,8598","-0,2538304"
,,,,"136,5766","-0,5478089","112,8836","-0,2540519"
,,,,"136,6098","-0,5478704","112,9015","-0,2541994"
,,,,"136,6428","-0,5479316","112,9176","-0,2543294"
,,,,"136,6757","-0,5479925","112,935","-0,2544525"
,,,,"136,7089","-0,5480528","112,9513","-0,2545791"
,,,,"136,7426","-0,5481127","112,9759","-0,2547722"
,,,,"136,7757","-0,5481722","113,0001","-0,2549433"
,,,,"136,8091","-0,5482317","113,0178","-0,2550504"
,,,,"136,8431","-0,548291","113,0339","-0,2551567"
,,,,"136,8756","-0,5483499","113,0508","-0,255263"
,,,,"136,909","-0,5484082","113,0672","-0,2553692"
,,,,"136,9419","-0,5484662","113,0915","-0,2555275"
,,,,"136,9755","-0,548524","113,1168","-0,2556854"
,,,,"137,0082","-0,5485814","113,1338","-0,2557916"
,,,,"137,0424","-0,5486384","113,1503","-0,2558982"
,,,,"137,0752","-0,548695","113,1677","-0,256006"
,,,,"137,1087","-0,5487512","113,1837","-0,2561147"
,,,,"137,1423","-0,5488071","113,2084","-0,2562875"
,,,,"137,1753","-0,5488626","113,2336","-0,2564934"
,,,,"137,2087","-0,5489178","113,25","-0,2566408"
,,,,"137,2421","-0,5489724","113,2675","-0,2568026"
